id,user_id,we_id,event_name,event_time,channel,platform,device_type,city,country,country_code,session_id,experiment_id,campaign_id,event_properties,line_items,revenue,currency
wev626321110072,we_cust5141593270,WE3971787128,Category Viewed,2024-07-05 18:16:36,ios,web,tablet,Los Angeles,US,US,sess21522053,,,{},[],0.0,USD
wev572880970679,we_cust3420721027,WE8188275424,Category Viewed,2025-03-12 23:47:35,ios,web,desktop,New York,US,US,sess78888683,,,{},[],0.0,USD
wev207765158408,we_cust6868336102,WE4915779539,Homepage Viewed,2024-10-20 06:15:10,web,mobile,mobile,New York,US,US,sess41852071,,,{},[],0.0,USD
wev197892955634,we_cust6206015111,WE3398034656,Checkout created,2024-09-18 18:52:57,email,mobile,tablet,New York,US,US,sess22463658,,,{},[],0.0,USD
wev684111389209,we_cust3097302637,WE6272357258,Product Searched,2024-05-23 13:38:49,android,web,tablet,London,US,US,sess70779242,,,{},[],0.0,USD
wev274763168304,we_cust2388450337,WE2036876696,Product Searched,2024-04-13 02:04:52,ios,mobile,tablet,London,US,US,sess70912028,,,{},[],0.0,USD
wev669491185273,we_cust5418232833,WE4831329596,Product Viewed,2025-03-28 23:07:54,android,mobile,tablet,London,US,US,sess40966300,,,{},[],0.0,USD
wev935902574668,we_cust8106401208,WE7196826542,Order created,2024-05-03 00:37:25,android,web,mobile,London,US,US,sess25553070,,,{},[],76.93,USD
wev640253302704,we_cust2075321966,WE3957370522,Order created,2024-10-31 23:23:06,ios,web,mobile,Los Angeles,US,US,sess44596591,,,{},[],149.24,USD
wev549993122534,we_cust6959501845,WE2971182808,Checkout created,2024-01-25 14:56:04,email,web,mobile,New York,US,US,sess13283960,,,{},[],0.0,USD
wev331706173358,we_cust7801180691,WE8117951217,Product Viewed,2024-07-06 00:29:18,ios,web,tablet,London,US,US,sess69664198,,,{},[],0.0,USD
wev883267234707,we_cust4062777850,WE4602321021,Product Searched,2024-03-06 10:53:22,android,mobile,tablet,London,US,US,sess78839510,,,{},[],0.0,USD
wev134890618588,we_cust1569113257,WE7138152397,Homepage Viewed,2024-01-02 03:10:12,android,web,desktop,Los Angeles,US,US,sess98117215,,,{},[],0.0,USD
wev527144998287,we_cust5855415646,WE4893292312,Product Viewed,2024-09-01 22:16:43,android,web,desktop,London,US,US,sess89949590,,,{},[],0.0,USD
wev738603626000,we_cust5243939720,WE9804980162,Order created,2024-09-27 22:54:30,android,web,tablet,Los Angeles,US,US,sess10227590,,,{},[],109.6,USD
wev877559887045,we_cust4239406957,WE9407151339,Product Searched,2024-11-22 15:28:44,android,web,tablet,New York,US,US,sess63742649,,,{},[],0.0,USD
wev671573870045,we_cust9370133032,WE2774163726,Order created,2024-03-11 02:06:21,ios,mobile,tablet,London,US,US,sess58210984,,,{},[],93.09,USD
wev963283115307,we_cust7540301973,WE7247676102,Checkout created,2024-02-04 04:25:43,web,mobile,tablet,London,US,US,sess47741071,,,{},[],0.0,USD
wev759464243582,we_cust5418232833,WE4065520525,Homepage Viewed,2025-01-25 12:28:45,web,web,mobile,Los Angeles,US,US,sess69815038,,,{},[],0.0,USD
wev943503156459,we_cust3058982440,WE3660474621,Product Searched,2025-02-13 14:19:15,android,web,desktop,New York,US,US,sess21807220,,,{},[],0.0,USD
wev246559548156,we_cust8575707116,WE5758919830,Order created,2024-09-19 11:16:48,ios,mobile,mobile,New York,US,US,sess35032670,,,{},[],48.01,USD
wev241377143163,we_cust2125089309,WE9406127058,Added To Cart,2025-01-15 05:16:21,email,mobile,mobile,London,US,US,sess64043861,,,{},[],0.0,USD
wev785947278719,we_cust3190227431,WE5427347086,Product Searched,2024-09-09 06:43:57,email,mobile,mobile,London,US,US,sess27186386,,,{},[],0.0,USD
wev375240305858,we_cust8598503901,WE6042678348,Order created,2024-04-25 09:36:22,android,mobile,tablet,London,US,US,sess62862305,,,{},[],146.05,USD
wev297788806126,we_cust4509456565,WE1117913080,Product Searched,2024-02-03 22:49:36,web,web,tablet,Los Angeles,US,US,sess22716557,,,{},[],0.0,USD
wev972790336601,we_cust8578226896,WE2627175415,Category Viewed,2024-11-29 19:23:40,email,mobile,desktop,New York,US,US,sess29226257,,,{},[],0.0,USD
wev292598535625,we_cust8906163641,WE6137849883,Category Viewed,2024-09-04 15:59:28,web,mobile,tablet,Los Angeles,US,US,sess79045175,,,{},[],0.0,USD
wev337155306304,we_cust9369574998,WE3448113535,Product Viewed,2025-01-05 17:33:16,ios,mobile,mobile,London,US,US,sess73669695,,,{},[],0.0,USD
wev681464030987,we_cust7471636437,WE1468170209,Order created,2024-06-17 13:54:24,android,web,mobile,Los Angeles,US,US,sess36947726,,,{},[],133.13,USD
wev691240362517,we_cust4873807154,WE5401647258,Category Viewed,2024-01-16 02:10:29,email,web,tablet,London,US,US,sess49838032,,,{},[],0.0,USD
wev754134235191,we_cust6218955985,WE2947027297,Product Viewed,2024-07-20 16:22:46,ios,web,desktop,London,US,US,sess40346063,,,{},[],0.0,USD
wev906614879080,we_cust1293864877,WE5258466295,Homepage Viewed,2024-09-23 01:18:08,ios,web,mobile,London,US,US,sess56646614,,,{},[],0.0,USD
wev443027766852,we_cust7829772942,WE5074978831,Product Viewed,2024-01-30 13:31:35,email,web,mobile,New York,US,US,sess16760332,,,{},[],0.0,USD
wev430376782377,we_cust2660286914,WE3093190857,Category Viewed,2024-05-04 05:46:59,android,mobile,desktop,New York,US,US,sess86662479,,,{},[],0.0,USD
wev219487205703,we_cust2670036982,WE3504959843,Added To Cart,2024-08-09 08:07:27,ios,web,desktop,London,US,US,sess39974114,,,{},[],0.0,USD
wev380581058184,we_cust5638860656,WE2570323386,Product Searched,2024-09-17 07:38:49,email,web,desktop,New York,US,US,sess53325320,,,{},[],0.0,USD
wev346749884412,we_cust5071897791,WE7331957687,Category Viewed,2024-05-20 17:43:13,web,mobile,mobile,London,US,US,sess60232606,,,{},[],0.0,USD
wev210285573786,we_cust9860949331,WE8150456803,Product Viewed,2024-08-03 08:10:25,web,mobile,tablet,New York,US,US,sess73786587,,,{},[],0.0,USD
wev747464919006,we_cust6469458472,WE2576329755,Added To Cart,2024-04-30 14:21:20,android,web,mobile,London,US,US,sess48238364,,,{},[],0.0,USD
wev950298101486,we_cust8252816758,WE3947291977,Homepage Viewed,2025-02-20 07:23:15,web,web,mobile,London,US,US,sess41749289,,,{},[],0.0,USD
wev524050044794,we_cust4506639908,WE6001961503,Homepage Viewed,2025-03-08 12:35:23,web,mobile,tablet,London,US,US,sess51542346,,,{},[],0.0,USD
wev496872784285,we_cust6201313620,WE7618105789,Order created,2024-02-03 19:26:17,web,web,tablet,London,US,US,sess11874924,,,{},[],41.07,USD
wev832617943868,we_cust7915226263,WE7163010990,Product Viewed,2024-06-04 17:00:38,web,web,tablet,New York,US,US,sess94798648,,,{},[],0.0,USD
wev621549871926,we_cust7568980185,WE9364752846,Added To Cart,2024-07-16 07:58:50,ios,web,tablet,New York,US,US,sess76784502,,,{},[],0.0,USD
wev796632410734,we_cust4530959836,WE6878119185,Product Searched,2024-11-25 12:25:03,android,mobile,mobile,New York,US,US,sess93656364,,,{},[],0.0,USD
wev357064226262,we_cust6922713963,WE9853885307,Order created,2024-08-29 20:14:55,email,web,tablet,Los Angeles,US,US,sess42429497,,,{},[],35.33,USD
wev711793499247,we_cust9929101065,WE3685463169,Checkout created,2025-03-01 08:04:20,email,web,mobile,Los Angeles,US,US,sess86227480,,,{},[],0.0,USD
wev959123164714,we_cust5998623100,WE7195726829,Category Viewed,2024-07-27 02:59:20,ios,web,tablet,Los Angeles,US,US,sess93194250,,,{},[],0.0,USD
wev207175767029,we_cust6244338653,WE2135062515,Order created,2024-04-15 15:00:16,ios,mobile,mobile,New York,US,US,sess74124655,,,{},[],112.0,USD
wev234703304583,we_cust2242377075,WE2731231335,Product Searched,2024-08-04 23:56:45,email,web,mobile,New York,US,US,sess82851813,,,{},[],0.0,USD
wev571353364006,we_cust6218484323,WE2032150835,Product Searched,2024-10-07 01:20:58,web,web,desktop,Los Angeles,US,US,sess12629721,,,{},[],0.0,USD
wev277318352974,we_cust1207916194,WE6454434882,Order created,2024-11-25 16:52:49,email,web,tablet,New York,US,US,sess77311991,,,{},[],56.96,USD
wev384155512159,we_cust3667740351,WE6190622951,Product Viewed,2024-12-08 16:09:35,web,mobile,tablet,London,US,US,sess66248374,,,{},[],0.0,USD
wev982601451787,we_cust8419590655,WE5649424155,Product Viewed,2024-06-08 20:50:16,android,mobile,tablet,London,US,US,sess99230423,,,{},[],0.0,USD
wev333444684527,we_cust4683935600,WE6832061293,Product Searched,2024-03-03 06:32:16,android,mobile,mobile,London,US,US,sess43562738,,,{},[],0.0,USD
wev279411269815,we_cust7981077394,WE8331120440,Added To Cart,2025-02-14 19:33:39,web,mobile,desktop,London,US,US,sess68986609,,,{},[],0.0,USD
wev397135870882,we_cust5952894290,WE8749575139,Added To Cart,2025-03-10 12:24:00,email,web,desktop,New York,US,US,sess31009465,,,{},[],0.0,USD
wev207934497396,we_cust2549748436,WE2650863901,Checkout created,2024-12-17 09:50:25,ios,mobile,desktop,New York,US,US,sess75159863,,,{},[],0.0,USD
wev304435091020,we_cust2073108894,WE5906655322,Added To Cart,2024-03-25 03:11:49,android,web,desktop,New York,US,US,sess43593393,,,{},[],0.0,USD
wev831927643739,we_cust5129478722,WE2142303180,Checkout created,2024-04-16 20:32:20,email,mobile,tablet,London,US,US,sess47479526,,,{},[],0.0,USD
wev551692879487,we_cust1112794026,WE6049580020,Product Viewed,2024-08-04 18:35:02,email,web,desktop,New York,US,US,sess89921387,,,{},[],0.0,USD
wev525646816632,we_cust1643611097,WE4759536242,Product Searched,2024-06-15 02:54:23,ios,mobile,desktop,Los Angeles,US,US,sess54707878,,,{},[],0.0,USD
wev174107059046,we_cust7402059279,WE3611161644,Homepage Viewed,2024-04-15 10:42:51,android,web,desktop,London,US,US,sess41154268,,,{},[],0.0,USD
wev575778059665,we_cust4747699292,WE2728665229,Added To Cart,2024-02-12 10:46:26,web,mobile,mobile,New York,US,US,sess22755464,,,{},[],0.0,USD
wev113642770433,we_cust7839819230,WE5891171430,Checkout created,2024-05-14 18:49:42,android,mobile,mobile,New York,US,US,sess51930592,,,{},[],0.0,USD
wev876058300182,we_cust6868336102,WE4713726114,Added To Cart,2024-07-15 10:41:19,email,web,mobile,New York,US,US,sess22598758,,,{},[],0.0,USD
wev433919509673,we_cust3102209245,WE5186270017,Product Viewed,2024-07-21 22:24:54,ios,mobile,mobile,Los Angeles,US,US,sess23408728,,,{},[],0.0,USD
wev306700391780,we_cust2094024844,WE1180768578,Product Viewed,2024-03-13 08:44:38,ios,mobile,desktop,New York,US,US,sess12447670,,,{},[],0.0,USD
wev227515088006,we_cust4248149900,WE3361584862,Product Viewed,2024-06-11 04:39:46,web,web,mobile,New York,US,US,sess82071606,,,{},[],0.0,USD
wev880310936570,we_cust3836517266,WE8113125225,Homepage Viewed,2024-02-10 21:01:40,android,web,tablet,Los Angeles,US,US,sess16989189,,,{},[],0.0,USD
wev947441023589,we_cust4765583254,WE5238334024,Checkout created,2024-03-25 16:21:44,web,web,tablet,New York,US,US,sess90472503,,,{},[],0.0,USD
wev502226055970,we_cust7296658772,WE6324301575,Product Viewed,2024-03-28 13:12:05,email,web,mobile,New York,US,US,sess46595656,,,{},[],0.0,USD
wev186199569972,we_cust8507497883,WE8098112205,Added To Cart,2025-01-30 02:48:54,web,mobile,tablet,New York,US,US,sess94593598,,,{},[],0.0,USD
wev794725820131,we_cust2052811909,WE8287421359,Product Viewed,2024-05-24 12:09:36,android,mobile,desktop,New York,US,US,sess58010825,,,{},[],0.0,USD
wev280974939007,we_cust2830154607,WE4551370626,Product Searched,2024-01-03 02:41:38,web,mobile,tablet,New York,US,US,sess30221341,,,{},[],0.0,USD
wev827244593580,we_cust1160913827,WE2998197752,Order created,2024-01-29 01:38:26,email,mobile,desktop,Los Angeles,US,US,sess96418106,,,{},[],44.55,USD
wev310465530485,we_cust6115750294,WE3281305940,Added To Cart,2024-07-10 10:57:07,web,mobile,mobile,New York,US,US,sess38199548,,,{},[],0.0,USD
wev961410595484,we_cust6882074066,WE4889666691,Homepage Viewed,2024-02-16 21:26:30,android,web,tablet,New York,US,US,sess23529423,,,{},[],0.0,USD
wev631069655637,we_cust8934927891,WE2911570969,Product Viewed,2024-07-12 21:55:48,web,web,desktop,New York,US,US,sess78840559,,,{},[],0.0,USD
wev204920860063,we_cust7706193636,WE9948065689,Product Searched,2024-01-29 13:34:06,email,web,mobile,Los Angeles,US,US,sess21038307,,,{},[],0.0,USD
wev374601723233,we_cust2965718821,WE1888264757,Checkout created,2024-10-15 12:04:47,ios,mobile,desktop,New York,US,US,sess72627901,,,{},[],0.0,USD
wev719572801229,we_cust9354542654,WE3097820380,Product Viewed,2024-04-24 10:41:49,email,mobile,desktop,London,US,US,sess23968419,,,{},[],0.0,USD
wev330240346426,we_cust9922723063,WE3590882110,Product Searched,2024-11-27 22:09:45,android,web,desktop,Los Angeles,US,US,sess55735780,,,{},[],0.0,USD
wev544583933436,we_cust9744120054,WE5642280991,Product Searched,2024-07-17 04:09:32,email,mobile,tablet,London,US,US,sess17030428,,,{},[],0.0,USD
wev301999638436,we_cust9263135031,WE5608051120,Order created,2025-01-17 08:38:45,ios,web,mobile,London,US,US,sess41609760,,,{},[],85.75,USD
wev925869978801,we_cust9851745648,WE1415321096,Category Viewed,2024-08-22 00:51:41,email,mobile,tablet,Los Angeles,US,US,sess91972748,,,{},[],0.0,USD
wev541612237482,we_cust2670036982,WE7696410260,Product Searched,2024-12-05 06:01:55,ios,mobile,tablet,New York,US,US,sess60208299,,,{},[],0.0,USD
wev567501318387,we_cust1805492785,WE7897701531,Product Viewed,2024-09-06 20:17:00,android,web,mobile,London,US,US,sess25239586,,,{},[],0.0,USD
wev361801469677,we_cust5783809766,WE2758592721,Homepage Viewed,2024-05-29 22:39:10,web,mobile,tablet,London,US,US,sess53637828,,,{},[],0.0,USD
wev195359380430,we_cust9974165440,WE6273347718,Product Searched,2024-01-25 23:16:23,email,web,mobile,Los Angeles,US,US,sess15882519,,,{},[],0.0,USD
wev645506421532,we_cust9717175839,WE4308782394,Homepage Viewed,2024-07-25 00:11:50,android,web,mobile,New York,US,US,sess12108940,,,{},[],0.0,USD
wev225259183649,we_cust3426709025,WE7754976159,Order created,2024-07-02 15:29:04,email,mobile,tablet,London,US,US,sess36964921,,,{},[],47.61,USD
wev940621908787,we_cust6443749394,WE3010151121,Checkout created,2024-06-21 12:58:32,email,mobile,mobile,Los Angeles,US,US,sess88621711,,,{},[],0.0,USD
wev297182924401,we_cust3849232839,WE9106560093,Product Searched,2024-09-07 01:22:32,email,mobile,tablet,London,US,US,sess69995908,,,{},[],0.0,USD
wev173767916658,we_cust2836553621,WE6859918277,Checkout created,2024-05-13 22:15:03,ios,web,tablet,New York,US,US,sess17613347,,,{},[],0.0,USD
wev418269818556,we_cust9019515562,WE5338906376,Product Viewed,2024-03-19 06:05:38,ios,web,mobile,London,US,US,sess40696808,,,{},[],0.0,USD
wev546806823506,we_cust3128675098,WE8423652270,Product Searched,2024-07-20 21:04:31,web,web,mobile,New York,US,US,sess76627064,,,{},[],0.0,USD
wev201320578059,we_cust9958044697,WE7450650453,Category Viewed,2024-06-17 06:11:12,ios,mobile,desktop,New York,US,US,sess73486402,,,{},[],0.0,USD
wev658718398588,we_cust3214080278,WE8641620656,Checkout created,2024-06-17 19:00:17,web,web,desktop,New York,US,US,sess32473609,,,{},[],0.0,USD
wev348915497551,we_cust6081137534,WE4187621521,Product Viewed,2024-11-23 03:57:13,email,web,desktop,New York,US,US,sess57997813,,,{},[],0.0,USD
wev119339872696,we_cust6576395496,WE6316788518,Order created,2024-03-25 01:43:15,email,web,tablet,Los Angeles,US,US,sess68258738,,,{},[],71.05,USD
wev176749937741,we_cust1510289448,WE4570582886,Product Viewed,2025-03-28 11:40:20,email,mobile,desktop,Los Angeles,US,US,sess74655957,,,{},[],0.0,USD
wev827136547487,we_cust7185179917,WE8407180402,Product Viewed,2025-01-29 09:50:04,ios,web,tablet,Los Angeles,US,US,sess43373201,,,{},[],0.0,USD
wev415464610127,we_cust4277561834,WE3500717808,Checkout created,2024-02-27 08:53:11,web,mobile,tablet,London,US,US,sess32945468,,,{},[],0.0,USD
wev916998112870,we_cust4681264539,WE8857102943,Product Viewed,2024-01-24 05:32:32,web,web,desktop,Los Angeles,US,US,sess98718741,,,{},[],0.0,USD
wev506063664714,we_cust4106464319,WE2047350439,Product Viewed,2024-12-31 20:11:57,android,mobile,desktop,London,US,US,sess69156648,,,{},[],0.0,USD
wev511162898574,we_cust7601519165,WE9624831854,Added To Cart,2024-11-03 04:13:40,ios,mobile,mobile,Los Angeles,US,US,sess48664912,,,{},[],0.0,USD
wev207278677556,we_cust4345526911,WE6648009555,Product Viewed,2024-02-21 08:23:52,email,mobile,mobile,Los Angeles,US,US,sess32730262,,,{},[],0.0,USD
wev898315921662,we_cust6122110529,WE3875497181,Category Viewed,2024-02-08 07:25:13,email,mobile,mobile,Los Angeles,US,US,sess10178282,,,{},[],0.0,USD
wev784177902550,we_cust5570828113,WE8509310328,Added To Cart,2024-04-17 04:28:50,email,mobile,desktop,New York,US,US,sess18075023,,,{},[],0.0,USD
wev618335903872,we_cust4037867512,WE8500347437,Checkout created,2024-05-11 22:36:49,email,web,mobile,London,US,US,sess58963094,,,{},[],0.0,USD
wev651858984808,we_cust8380312396,WE2648531039,Added To Cart,2024-06-01 18:19:31,android,web,tablet,New York,US,US,sess95852068,,,{},[],0.0,USD
wev175242534353,we_cust8663837890,WE7389324853,Checkout created,2025-02-27 02:28:30,email,web,tablet,London,US,US,sess88722980,,,{},[],0.0,USD
wev498186820567,we_cust7471636437,WE5153381310,Homepage Viewed,2025-02-24 01:51:56,android,mobile,desktop,Los Angeles,US,US,sess33157471,,,{},[],0.0,USD
wev363275359810,we_cust2486744752,WE8031305318,Product Viewed,2024-01-30 22:49:03,ios,mobile,desktop,London,US,US,sess86938673,,,{},[],0.0,USD
wev852148947173,we_cust5976777081,WE6633476365,Category Viewed,2024-04-12 10:30:10,web,web,tablet,London,US,US,sess93647271,,,{},[],0.0,USD
wev337444958678,we_cust8132531532,WE7841009645,Checkout created,2025-02-03 11:26:32,ios,mobile,tablet,London,US,US,sess99475727,,,{},[],0.0,USD
wev710771344473,we_cust8684942020,WE8941766404,Checkout created,2024-04-06 09:20:20,web,mobile,mobile,New York,US,US,sess25788482,,,{},[],0.0,USD
wev929936333599,we_cust7114223633,WE5808476968,Homepage Viewed,2024-11-29 13:44:12,email,web,mobile,New York,US,US,sess41069145,,,{},[],0.0,USD
wev328549523081,we_cust1340272119,WE2297840533,Homepage Viewed,2024-03-09 17:20:53,android,web,mobile,London,US,US,sess11484428,,,{},[],0.0,USD
wev276490729731,we_cust7161887665,WE5539874072,Checkout created,2025-02-27 12:12:11,ios,web,tablet,London,US,US,sess31940184,,,{},[],0.0,USD
wev300091415620,we_cust2745958114,WE6100522530,Product Searched,2024-03-10 04:34:47,email,mobile,desktop,London,US,US,sess20185433,,,{},[],0.0,USD
wev216674435756,we_cust5160575046,WE6491876516,Product Searched,2025-02-07 01:48:28,ios,mobile,mobile,London,US,US,sess60378010,,,{},[],0.0,USD
wev214165369185,we_cust3319936135,WE6429304514,Product Viewed,2024-02-06 21:47:49,email,web,tablet,New York,US,US,sess37445955,,,{},[],0.0,USD
wev218080212269,we_cust3511301900,WE6601470959,Product Viewed,2024-08-08 02:44:24,web,web,tablet,Los Angeles,US,US,sess69396279,,,{},[],0.0,USD
wev795226576116,we_cust5082603360,WE8704171841,Product Viewed,2024-10-01 13:29:17,email,mobile,mobile,Los Angeles,US,US,sess28389509,,,{},[],0.0,USD
wev558565290634,we_cust7568861677,WE5609890797,Checkout created,2025-01-26 16:44:01,ios,mobile,mobile,Los Angeles,US,US,sess49606789,,,{},[],0.0,USD
wev802164099105,we_cust2848792488,WE4713385611,Added To Cart,2024-03-01 00:39:20,web,web,mobile,New York,US,US,sess24330838,,,{},[],0.0,USD
wev298082026838,we_cust8507497883,WE7657741337,Order created,2024-08-21 17:07:37,email,mobile,tablet,Los Angeles,US,US,sess37273787,,,{},[],43.93,USD
wev896266823365,we_cust3108307952,WE1220829057,Product Searched,2024-10-21 21:20:06,ios,web,mobile,New York,US,US,sess79281146,,,{},[],0.0,USD
wev855878548333,we_cust7699500243,WE4144866360,Homepage Viewed,2024-09-26 11:07:39,web,mobile,mobile,New York,US,US,sess27306000,,,{},[],0.0,USD
wev690444003659,we_cust7015992643,WE7221536047,Checkout created,2024-11-04 19:27:46,email,web,tablet,New York,US,US,sess16033330,,,{},[],0.0,USD
wev369793150661,we_cust4264134512,WE5430837670,Category Viewed,2025-02-24 22:15:56,android,mobile,mobile,London,US,US,sess95391728,,,{},[],0.0,USD
wev581458916181,we_cust6048096802,WE3604639239,Product Searched,2024-05-25 21:16:54,ios,mobile,desktop,London,US,US,sess39858595,,,{},[],0.0,USD
