id,order_id,product_id,variant_id,sku,title,variant_title,product_type,vendor,quantity,price,total_discount,tax_lines,properties,requires_shipping,taxable,gift_card,variant_cost,fulfillment_status,fulfillment_service,grams
li6927479280,5000067,p1005,var3631121893,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,3.8,[],[],True,True,False,4.5,fulfilled,manual,200
li3249673376,5000068,p1008,var1177142167,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,1.8,[],[],True,True,False,4.3,fulfilled,manual,200
li2516549608,5000068,p1007,var8302858928,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li4765931982,5000068,p1006,var2583985000,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li1516743556,5000069,p1008,var6612779406,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li7732286604,5000069,p1009,var6699383130,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,9.8,fulfilled,manual,200
li3886938847,5000069,p1005,var9015989573,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li6220579399,5000070,p1010,var1594780135,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,3.0,[],[],True,True,False,3.6,fulfilled,manual,200
li4002316191,5000071,p1005,var7731234658,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li2043743521,5000072,p1004,var8315017360,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,2.9,fulfilled,manual,200
li1484574281,5000073,p1004,var5245315392,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,2,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li9238201923,5000073,p1003,var5838281458,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.1,fulfilled,manual,200
li3188323708,5000074,p1010,var7894504944,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li2637201132,5000074,p1007,var8953512015,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li5920191430,5000075,p1010,var7964854842,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li4996589311,5000075,p1001,var2607178587,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li4158080357,5000076,p1001,var6522646143,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li2167970229,5000076,p1009,var5569305666,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,1,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li2418081099,5000076,p1010,var3811185650,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li5767370114,5000077,p1009,var2126415466,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,8.0,[],[],True,True,False,9.8,fulfilled,manual,200
li5736092562,5000077,p1006,var4020582737,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.3,fulfilled,manual,200
li5981437770,5000078,p1010,var5577030207,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li6185654886,5000078,p1009,var6109255798,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li5995452713,5000079,p1006,var5978822140,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li4732356431,5000080,p1006,var1869274621,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,2,13.99,2.8,[],[],True,True,False,3.3,fulfilled,manual,200
li2984386172,5000080,p1009,var6945302696,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li9889003328,5000080,p1005,var1262980895,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li9624177324,5000081,p1008,var4559030617,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li8702414544,5000081,p1004,var7309919873,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li2256232489,5000081,p1001,var2370263881,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li8978114343,5000082,p1002,var1604784162,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li5141688400,5000082,p1003,var8123833948,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,2,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li7914527549,5000083,p1010,var7007632571,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li4670884538,5000083,p1008,var6131503960,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li8358996577,5000083,p1002,var1654291617,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li4021167716,5000084,p1005,var2969906937,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li4015492314,5000085,p1010,var1188361043,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li9721918963,5000085,p1002,var1140431292,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li8922906798,5000085,p1009,var9202249646,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,1,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li3577508675,5000086,p1006,var5757951685,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,2,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li1891929137,5000087,p1007,var9373934414,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li3226715826,5000087,p1005,var6628030402,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li8389938878,5000087,p1004,var3876814419,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,2,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li6746324509,5000088,p1007,var5910182221,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li4115960020,5000088,p1001,var5244939356,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li4906600213,5000088,p1006,var1055248201,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,2,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li4122949893,5000089,p1009,var5153991571,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,8.0,[],[],True,True,False,9.8,fulfilled,manual,200
li7086651813,5000090,p1004,var1380192493,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li9696160042,5000090,p1001,var1353679498,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li4082960786,5000090,p1005,var5285799177,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,3.8,[],[],True,True,False,4.5,fulfilled,manual,200
li1599182988,5000091,p1007,var5241002910,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li3604485882,5000091,p1008,var9003733204,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li7381555874,5000091,p1004,var4722765728,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li1682536038,5000092,p1007,var7120818946,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li3954020838,5000092,p1003,var2705454431,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li5297869651,5000092,p1008,var3507110043,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li8885327450,5000093,p1003,var6927836224,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,2,16.99,3.4,[],[],True,True,False,4.1,fulfilled,manual,200
li5400781301,5000093,p1007,var9311053254,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,1.6,[],[],True,True,False,3.9,fulfilled,manual,200
li9988561480,5000094,p1002,var7583655883,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,3.0,[],[],True,True,False,3.8,fulfilled,manual,200
li2840524582,5000094,p1003,var8093088224,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li6083676509,5000094,p1006,var9366141694,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li4767496059,5000095,p1010,var1056662473,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li4654940176,5000096,p1010,var3408589620,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li9384745079,5000096,p1006,var3744220616,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,1.4,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.3,fulfilled,manual,200
li4373681211,5000096,p1003,var9180617906,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li7425433471,5000097,p1006,var9803393159,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,2,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li6600331917,5000097,p1008,var9331138251,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li6500510500,5000097,p1002,var8109529734,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li9352422765,5000098,p1009,var3705748045,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li9498182921,5000098,p1004,var8859233487,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,2,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li3408843891,5000099,p1008,var8081661918,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li8260680104,5000099,p1001,var5431005078,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,2.6,[],[],True,True,False,3.2,fulfilled,manual,200
li5550833043,5000099,p1005,var9726862845,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,3.8,[],[],True,True,False,4.5,fulfilled,manual,200
li8288314594,5000100,p1010,var2919148512,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li2508238338,5000101,p1002,var2521910304,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li8552409831,5000102,p1004,var1807843435,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li5420348099,5000102,p1006,var6011667728,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.3,fulfilled,manual,200
li3270017841,5000103,p1006,var8202218106,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,2,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li8544535170,5000103,p1002,var5195320378,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li2392337951,5000103,p1001,var5631660384,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li6369481313,5000104,p1002,var4622551563,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li7122054903,5000104,p1007,var4792328066,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,3.2,[],[],True,True,False,3.9,fulfilled,manual,200
li8108182561,5000104,p1008,var2684722305,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,3.6,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li7862124607,5000105,p1004,var5079447483,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li6629691366,5000105,p1001,var9729461366,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li5111442203,5000106,p1002,var5019058509,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li4504307427,5000106,p1003,var7016123302,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.1,fulfilled,manual,200
li2020254162,5000106,p1004,var6352888614,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,1.2,[],[],True,True,False,2.9,fulfilled,manual,200
li4037606871,5000107,p1001,var8073367682,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li4416841582,5000107,p1005,var4807912159,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li7808621656,5000107,p1009,var3077235724,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,1,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li3638757891,5000108,p1003,var4193906339,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li3078963393,5000109,p1002,var4319477391,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li6549172980,5000109,p1006,var5642752951,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,2,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li2364923527,5000109,p1008,var5244251497,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,1.8,[],[],True,True,False,4.3,fulfilled,manual,200
li4781709099,5000110,p1004,var7011945150,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,2,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li4107844278,5000111,p1008,var3168909600,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,1.8,[],[],True,True,False,4.3,fulfilled,manual,200
li3856285473,5000111,p1006,var2917304394,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,1.4,[],[],True,True,False,3.3,fulfilled,manual,200
li6345375378,5000111,p1005,var2611888154,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,3.8,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li4179272522,5000112,p1004,var2765552153,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li9959102941,5000112,p1003,var5349214297,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li2961734951,5000113,p1002,var2862734209,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li7900535594,5000113,p1001,var1447533710,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li6772939193,5000114,p1010,var6094107762,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li2828183125,5000114,p1008,var7806038446,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li2970386647,5000115,p1006,var7548763875,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,2,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li9099218918,5000116,p1002,var6050489648,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li1474379081,5000116,p1005,var8754718139,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li8460882045,5000117,p1010,var9259573484,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li6239384745,5000118,p1007,var6273521228,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li6941235901,5000119,p1010,var3569722379,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li5509198437,5000119,p1002,var3944591996,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li1731599900,5000119,p1003,var3205736216,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li3578129028,5000120,p1008,var2356023528,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li1533601670,5000120,p1009,var8961440460,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,1,39.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,9.8,fulfilled,manual,200
li4168695303,5000120,p1005,var5157101424,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li1404235365,5000121,p1002,var7856389931,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li3178049115,5000122,p1005,var9970812122,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li3513618547,5000122,p1007,var1203414538,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li7415614391,5000122,p1004,var1737620005,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li3888603367,5000123,p1001,var7877860125,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li6260937465,5000123,p1010,var8279302094,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li4568538165,5000123,p1005,var5952735505,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
